"rgn_id","habitat","year","trend"
2,"mangrove",2014,-0.3449
3,"mangrove",2014,-0.3912
4,"mangrove",2014,-0.2738
5,"mangrove",2014,-0.3119
6,"mangrove",2014,-0.4509
7,"mangrove",2014,1
8,"mangrove",2014,-0.9686
