rgn_id,rgn_name,habitat,year,area_km2
2,Pwani,mangrove,2010,529.1583361
3,Dar es Salaam,mangrove,2010,15.61499999
4,Mtwara,mangrove,2010,86.61541359
5,Lindi,mangrove,2010,267.7659943
6,Tanga,mangrove,2010,107.4917394
7,Zanzibar,mangrove,2010,34.70970232
8,Pemba,mangrove,2010,78.05811313
