rgn_id,rgn_name,year,pop_count
3,Dar es Salaam,2015,2465296.89
5,Lindi,2015,111951.286
4,Mtwara,2015,141663.9426
8,Pemba,2015,400397.7595
2,Pwani,2015,102500.4561
6,Tanga,2015,288375.535
7,Zanzibar,2015,926683.7624
