"rgn_id","habitat","year","health"
2,"coral",2017,0.49
3,"coral",2008,1
4,"coral",2017,0.622
5,"coral",2017,1
6,"coral",2017,1
7,"coral",2017,0.788
8,"coral",2016,0.586
