rgn_id,rgn_name,year,pop_count
3,Dar es Salaam,2015,2290319.753
5,Lindi,2015,112053.6369
4,Mtwara,2015,143387.4147
8,Pemba,2015,428303.1976
2,Pwani,2015,104557.177
6,Tanga,2015,293032.9342
7,Zanzibar,2015,965172.152
