year,rgn_id,fao_rgn,taxon_scientific_name,taxon_common_name,taxon_key,tons,stock_id
1950,202,51,Acanthuridae,"Surgeons, tangs, unicornfishes",400412,319.954463004232,Acanthuridae-51
1950,202,51,Anguilliformes,"Eels, morays",300026,16.8951098239935,Anguilliformes-51
1950,202,51,Ariidae,"Sea catfishes, coblers",400145,165.267241795805,Ariidae-51
1950,202,51,Batoidea,"Batoids, skates, rays, sawfishes",300063,443.971729322906,Batoidea-51
1950,202,51,Caesionidae,Fusiliers,400459,89.1832821240478,Caesionidae-51
1950,202,51,Carangidae,"Jacks, pompanos",400314,1114.32996632022,Carangidae-51
1950,202,51,Carcharhinidae,Requiem sharks,400011,0.0691948358225405,Carcharhinidae-51
1950,202,51,Cephalopoda,"Squids, cuttlefishes, octopuses",290002,3.51179466084121,Cephalopoda-51
1950,202,51,Chirocentrus,Wolf herrings,500856,15.6776118632259,Chirocentrus-51
1950,202,51,Chirocentrus nudus,Whitefin wolf-herring,601452,5.73420786456153,Chirocentrus_nudus-51
1950,202,51,Clupeidae,"Herrings, sardines, menhadens",400043,62.668337241541,Clupeidae-51
1950,202,51,Clupeiformes,"Herrings, shads, anchovies",300028,1328.99794652618,Clupeiformes-51
1950,202,51,Coryphaena,Dolphinfishes,500116,47.7746710291981,Coryphaena-51
1950,202,51,Diodon,Porcupinefishes,500154,50.2960201826793,Diodon-51
1950,202,51,Diodontidae,"Porcupine-, burrfishes",400449,125.015464719463,Diodontidae-51
1950,202,51,Echeneidae,Remoras,400313,2.61374966348483,Echeneidae-51
1950,202,51,Echidna nebulosa,Snowflake moray,605388,50.1645405486274,Echidna_nebulosa-51
1950,202,51,Elasmobranchii,"Sharks, rays, skates",200004,898.785056422676,Elasmobranchii-51
1950,202,51,Engraulidae,"Anchovies, round herrings",400454,543.998189738297,Engraulidae-51
1950,202,51,Gerreidae,"Mojarras, silverbellies",400326,354.704801044043,Gerreidae-51
1950,202,51,Gerres,Silver biddies,501055,16.7280021931845,Gerres-51
1950,202,51,Gerres oyena,Common silverbiddy,605996,135.853014312322,Gerres_oyena-51
1950,202,51,Haemulidae,"Grunts, sweetlips, bonnetmouths",400327,232.018804220249,Haemulidae-51
1950,202,51,Hemiramphidae,"Halfbeaks, garfishes",400475,199.215424622399,Hemiramphidae-51
1950,202,51,Istiophoridae,Billfishes,400419,0.354034146597959,Istiophoridae-51
1950,202,51,Labridae,"Wrasses, gropers, tuskfishes",400362,482.10161578253,Labridae-51
1950,202,51,Leiognathidae,"Slipmouths, ponyfishes",400318,2.39865827625567,Leiognathidae-51
1950,202,51,Lethrinidae,"Emperors, scavengers",400328,2237.04469125184,Lethrinidae-51
1950,202,51,Lethrinus harak,Thumbprint emperor,601851,50.0886944566732,Lethrinus_harak-51
1950,202,51,Lobotes surinamensis,Tripletail,601077,0.138225875216007,Lobotes_surinamensis-51
1950,202,51,Lutjanidae,Snappers,400323,591.875964741924,Lutjanidae-51
1950,202,51,Marine fishes not identified,Marine fishes nei,100039,682.840507259379,Marine_fishes_not_identified-51
1950,202,51,Marine groundfishes not identified,Groundfishes,100239,19.916687225695,Marine_groundfishes_not_identified-51
1950,202,51,Marine pelagic fishes not identified,Pelagic fishes,100339,6.25962782087793,Marine_pelagic_fishes_not_identified-51
1950,202,51,Metapenaeus monoceros,Speckled shrimp,690383,0.179809670844215,Metapenaeus_monoceros-51
1950,202,51,Miscellaneous marine crustaceans,"Marine crabs, shrimps, lobsters nei",100047,0.792787468526734,Miscellaneous_marine_crustaceans-51
1950,202,51,Mollusca,"Clams, seasnails, squids, octopuses",190195,1060.64275359284,Mollusca-51
1950,202,51,Mugilidae,"Mullets, grey mullets",400359,150.966448320912,Mugilidae-51
1950,202,51,Mullidae,Goatfishes,400332,605.678082933779,Mullidae-51
1950,202,51,Muraenesocidae,Pike congers,400504,0.0069829792465795,Muraenesocidae-51
1950,202,51,Muraenidae,Moray eels,400056,253.500489463501,Muraenidae-51
1950,202,51,Nemipteridae,"Threadfins, whiptail breams",400324,123.254846338384,Nemipteridae-51
1950,202,51,Nephropidae,Clawed lobsters,490038,0.00815497011184216,Nephropidae-51
1950,202,51,Octopoda,"Octopuses, argonauts",390007,21.9770759463818,Octopoda-51
1950,202,51,Octopus,"Octopuses, pikas",590013,0.147405895376416,Octopus-51
1950,202,51,Octopus cyanea,Big blue octopus,690906,754.991029646926,Octopus_cyanea-51
1950,202,51,Ostraciidae,"Box-, cow-, trunkfishes",400446,6.32825819129564,Ostraciidae-51
1950,202,51,Palinuridae,Spiny lobsters,490039,0.0443862257577215,Palinuridae-51
1950,202,51,Panulirus,Spiny lobsters,590083,1.1431821428491,Panulirus-51
