"rgn_id","habitat","year","trend"
2,"coral",2017,-0.1576
3,"coral",2017,0.1402
4,"coral",2017,0.0435
5,"coral",2017,0.1833
6,"coral",2017,0.2027
7,"coral",2017,-0.5164
8,"coral",2017,0.2051
